Site_ID,Site_Type,Site_Name,State,Latitude,Longitude,Lat_Long_Datum,Lat_Long_Source,Elevation_in_Meters,Elevation_Source,Degree_of_Development_Surrounding_Site,Landscape_Description,Proximity_to_Road,Proximity_to_Permanent_Water,Area_of_Site,Type_of_Forest_at_Site,Presence_of_Slope,Location_Relative_to_Slope,Slope_Aspect,Presence_of_Domesticated_Cats,Presence_of_Domesticated_Dogs,Presence_of_Domesticated_Animals,Presence_of_Garden,Presence_of_Bird_Feeder,Presence_of_Nesting_Box,Presence_of_Fruit,Presence_of_Birdbath,Presence_of_Other_Features_Designed_to_Attract_Animals,Site_Comments,Site_Registration_Date
30329,Personal,Backyard 1,ME,43.901737,-70.463448,WGS84,Google Maps,91,Google Elevation Service,Rural,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",20 ft,400 ft,2 ac,A mixture of evergreen and deciduous trees,"Yes, and the site is...",On the top of the slope or on a ridge,South,,,,-1,,,,,,,2018-04-22
30332,Personal,LA River,CA,34.105595,-118.243736,WGS84,Google Maps,104,Google Elevation Service,Urban,"Pavement (such as asphalt, concrete, brick)",,,,Other (please describe in comments box),"No, the surrounding terrain is relatively flat",,,1,1,,-1,,,,,,,2018-04-22
30334,Personal,GSB ,NJ,40.733265,-74.666374,WGS84,Google Maps,82,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-23
30335,Personal,School,NJ,40.733265,-74.666374,WGS84,Google Maps,82,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-23
30336,Personal,GSB SCHOOL,NJ,40.733189,-74.669708,WGS84,Google Maps,87,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-23
30343,Personal,Raven Cliffs Wilderness-2,GA,34.704155,-83.791489,WGS84,Google Maps,629,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,10 ft,500 ft,5 sqyd,,,,,,,,-1,,,,,,TRAILING ARBUTUS along FS-244,2018-04-23
30346,Personal,Foothill,CA,37.362049,-122.127144,WGS84,Google Maps,106,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-23
30347,Personal,Foothill College,CA,37.362049,-122.127144,WGS84,Google Maps,106,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-23
30350,Personal,Home,MN,44.864323,-93.312805,WGS84,Google Maps,260,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",20 ft,2541 ft,10000 ft2,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,1,,1,,,,,,,2018-04-23
30351,Personal,School,MN,44.867275,-93.311386,WGS84,Google Maps,258,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 ft,,,,,,,,,,-1,,,,,,,2018-04-23
30352,Personal,Parents house,OH,38.731743,-82.997673,WGS84,Google Maps,161,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-23
30353,Personal,HOME,OH,40.265736,-82.825371,WGS84,Google Maps,316,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-24
30355,Personal,Home,CO,39.746586,-104.980896,WGS84,Google Maps,1601,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-24
30362,Group,Tucker Wildlife Sanctuary,CA,33.710606,-117.619072,WGS84,Google Maps,424,Google Elevation Service,Rural,"Shrubland, shrub thicket or shrubby field (with few tall trees)",1 ft,6 mi,,,,,,,,,-1,,,,,,,2018-04-24
30363,Personal,foothill Nature,CA,37.362965,-122.125061,WGS84,Web Service,108,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-24
30366,Personal,RU Michigan Ave Side,IL,41.875996,-87.624855,WGS84,Google Maps,180,Google Elevation Service,Urban,"Pavement (such as asphalt, concrete, brick)",10 ft,0.2 mi,2 sqyd,,,,,,,,-1,,,,,,,2018-04-24
30370,Personal,Joel,IL,41.923428,-87.663208,WGS84,Google Maps,179,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-25
30378,Personal,R-MC,VA,37.76614,-77.476669,WGS84,Google Maps,63,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",2 ft,,10 ac,,,,,,,,-1,,,,,,,2018-04-25
30382,Personal,Dove Mountain saguaros,AZ,32.461456,-111.117409,WGS84,Web Service,758,Google Elevation Service,,,,,,,,,,,,,,,,,,,Saguaros at wash behind house,2018-04-26
30383,Personal,Palmetto Trail,LA,29.796703,-90.125946,WGS84,Web Service,0,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-26
30386,Personal,SitSpot1,OR,44.587299,-123.093422,WGS84,Google Maps,72,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-26
30387,Personal,Work,NC,35.782272,-78.639549,WGS84,Google Maps,103,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-26
30389,Group,Molino Basin Trail,AZ,32.336617,-110.692459,WGS84,Google Maps,1322,Google Elevation Service,Wildlands or semi-wildlands,Other (please describe in comments box),100 ft,15 mi,1 ac,,,,,,,,-1,,,,,,Desert scrub/grassland/oakwood,2018-04-26
30409,Personal,My back yard,OH,41.632385,-81.45607,WGS84,Google Maps,191,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-27
30413,Personal,Home,MN,45.678051,-94.511711,WGS84,Google Maps,342,Google Elevation Service,Rural,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",200 ft,5 ft,1 ac,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,1,,1,1,1,,,,,2018-04-27
30414,Personal,Home,MN,45.553257,-94.143799,WGS84,Google Maps,302,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",20 ft,35 yd,0.25 ac,,,,,,,,-1,,,,,,,2018-04-27
30422,Personal,NH,NH,43.866966,-71.092079,WGS84,Google Maps,156,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-28
30427,Personal,Bahle Park,MI,44.987385,-85.659279,WGS84,Web Service,222,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-28
30428,Personal,Back yard,IL,42.166103,-88.314529,WGS84,Google Maps,264,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2018-04-28
30435,Personal,Home,IN,41.410347,-86.776962,WGS84,Web Service,212,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-29
30436,Personal,Backyard,OK,36.12846,-95.882683,WGS84,Google Maps,204,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-29
30437,Personal,Front Yard,MN,45.08041,-93.364624,WGS84,Google Maps,269,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",5 ft,2 mi,60 sqyd,,,,,,,,-1,,,,,,,2018-04-29
30439,Personal,Backyard,TX,33.218941,-97.119942,WGS84,Google Maps,285,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-29
30440,Personal,Bethia Lane,MN,45.079914,-93.365784,WGS84,Google Maps,265,Google Elevation Service,Suburban,"Agricultural field, cropland or pasture",2 ft,2 mi,80 sqyd,,,,,,,,-1,,,,,,,2018-04-29
30443,Personal,Tony G backyard,IL,42.045155,-87.95253,WGS84,Google Maps,204,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",50 ft,1 mi,1500 ft2,,,,,,,,-1,,,,,,,2018-04-29
30447,Personal,yard,ME,43.622189,-70.233849,WGS84,Google Maps,29,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,0.75 ac,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,1,1,1,1,1,,,2018-04-29
30449,Personal,Lakeview East,IL,41.938732,-87.640846,WGS84,Google Maps,180,Google Elevation Service,Urban,"Pavement (such as asphalt, concrete, brick)",,,,,,,,,,,-1,,,,,,Corey,2018-04-29
30450,Personal,Cheehaak,ME,43.821171,-70.121696,WGS84,Google Maps,17,Google Elevation Service,Rural,Other (please describe in comments box),50 ft,0.1 mi,6 ac,,,,,,,,-1,,,,,,"Landscaped, meadow, woods,bog",2018-04-29
30453,Group,Work,IL,41.941708,-87.709549,WGS84,Google Maps,184,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-29
30466,Personal,Home,IN,39.03577,-85.883804,WGS84,Google Maps,176,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-30
30473,Personal,Boardwalk ,FL,25.973682,-81.55407,WGS84,Web Service,2,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-30
30477,Personal,Backyard Garden,CA,35.548859,-121.07814,WGS84,Google Maps,101,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-30
30479,Personal,Lemont,IL,41.666004,-88.000969,WGS84,Google Maps,222,Google Elevation Service,,,,,,"Mostly evergreen trees (for example, pine or live oak)","No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,Monika Keturakyte,2018-04-30
30480,Personal,hollywood ,FL,26.035685,-80.18187,WGS84,Web Service,1,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-30
30488,Personal,Golondrina - Flowers for Bats,AZ,32.219845,-110.919395,WGS84,Google Maps,758,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",3 ft,0.5 mi,650 ft2,Other (please describe in comments box),"No, the surrounding terrain is relatively flat",,,,,,0,,,,,,Arizona Rose Wood tree on site. Site close to evergreens and palms.,2018-05-01
30494,Personal,Momma's butterfly garden,NY,40.779762,-73.475426,WGS84,Web Service,46,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-05-01
30503,Personal,Haney Hillside Trail,ME,43.873787,-69.663437,WGS84,Google Maps,20,Google Elevation Service,Other (please describe in comments box),"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",0.25 mi,0.25 mi,5 m2,,,,,,,,-1,,,,,,Botanical Garden Trail,2018-05-02
30504,Personal,Intersection of Shoreland and Haney Hillside Trails,ME,43.874516,-69.663712,WGS84,Google Maps,9,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,0.25 mi,0.15 mi,5 m2,,,,,,,,-1,,,,,,,2018-05-02
30505,Personal,Shoreland Trail,ME,43.875069,-69.663742,User,User,4,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,0.4 mi,50 ft,2 m2,,,,,,,,-1,,,,,,,2018-05-02
30512,Personal,Home,NY,43.227528,-77.627045,WGS84,Google Maps,116,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 ft,0.5 mi,0.3 ac,,,,,,,,-1,,,,,,,2018-05-02
30518,Personal,Home 2,NY,40.900394,-73.064667,WGS84,Google Maps,17,Google Elevation Service,,,,,,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,1,1,,1,1,,1,,,,2018-05-03
30519,Personal,Crowley Park,MI,42.293243,-83.280945,WGS84,Web Service,190,Google Elevation Service,,,,,,,,,,,,,,,,,,,including neighborhood environs,2018-05-03
30520,Personal,skyveiw middle school,AK,60.487778,-151.058334,WGS84,Google Maps,30,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-03
30521,Personal,Saguaro 2245 E 8th St,AZ,32.225471,-110.938255,WGS84,Google Maps,745,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2018-05-03
30531,Personal,Girl Scout Cabin,NY,40.947674,-73.808807,WGS84,Google Maps,53,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-04
30533,Personal,back yard,AZ,31.813698,-111.015076,WGS84,Google Maps,914,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-05
30534,Personal,West Side,OH,40.227844,-83.036621,WGS84,Google Maps,285,Google Elevation Service,Rural,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",1200 ft,550 ft,5.99 ac,,,,,,,,-1,,,,,,,2018-05-06
30538,Personal,Randolph-Macon College,VA,37.759033,-77.47998,WGS84,Google Maps,67,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-06
30540,Personal,Prairie Springs,WI,43.009811,-88.22757,WGS84,Google Maps,248,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-06
30541,Personal,Church,WI,42.99971,-88.220634,WGS84,Google Maps,279,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-06
30542,Personal,Prairie Springs,WI,44.108231,-87.643738,WGS84,Google Maps,178,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-06
30548,Personal,Boathouse Cove Path,ME,43.918873,-70.469872,WGS84,Google Maps,105,Google Elevation Service,Wildlands or semi-wildlands,"Beach, dune, salt flat, open desert or barren land (with sparse vegetation)",1 mi,10 ft,20 ft2,,,,,,,,-1,,,,,,,2018-05-07
30550,Personal,MyYard,OH,40.298672,-83.067963,WGS84,Google Maps,263,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-07
30552,Personal,RAVEN CLIFFS-2,GA,34.703972,-83.793121,WGS84,Google Maps,630,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,10 ft,500 ft,50 ft2,,,,,,,,-1,,,,,,TRAILING ARBUTUS (Epigaea repens),2018-05-07
30553,Personal,Home,CO,37.83482,-106.362457,WGS84,Google Maps,2542,Google Elevation Service,Rural,Forest or woodland,10 yd,50 ft,50 ac,,,,,,,,-1,,,,,,,2018-05-07
30554,Personal,Tiger Canyon,OR,45.975559,-118.040901,WGS84,Google Maps,871,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-07
30555,Group,Sam Merrill 1,CA,34.204319,-118.12735,WGS84,Google Maps,563,Google Elevation Service,Suburban,Forest or woodland,200 yd,6 mi,600 m2,"Mostly evergreen trees (for example, pine or live oak)","Yes, and the site is...",At the bottom of the slope or in a valley between slopes,North,,1,,0,,,,,,This site along the San Merrill trail all plant locations are measured from from the Wilderness Emergency sign 81 meters upslope to the first south turn.,2018-05-07
30556,Personal,Site 1,WA,47.24345,-122.520714,WGS84,Web Service,95,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-05-07
30557,Personal,Site 2,WA,47.247841,-122.518646,WGS84,Web Service,97,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-05-07
30558,Personal,Site 3,WA,47.248428,-122.519363,WGS84,Web Service,98,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-05-07
30559,Personal,My American Elm,NY,40.883682,-73.914444,WGS84,Google Maps,52,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 ft,0 ft,20 sqyd,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,squirrels,1,,,,,,American Elm on site is at least 90 feet tall and at least 65 years old.,2018-05-07
30560,Personal,Da hood,NC,35.797577,-78.602036,WGS84,Web Service,79,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-05-08
30561,Personal,Forest Park,OR,45.523064,-122.676483,WGS84,Google Maps,9,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-08
30562,Personal, Prairie Springs/Greene Field Station,WI,42.959003,-88.35891,WGS84,Google Maps,261,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-08
30564,Group,Water Conservation Garden,UT,40.766788,-111.823029,WGS84,Web Service,1554,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-05-08
30568,Personal,Noble Woods Park,OR,45.518085,-122.918678,WGS84,Google Maps,42,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-08
30569,Personal,Church,PA,40.1362,-76.85778,WGS84,Google Maps,137,Google Elevation Service,Rural,Other (please describe in comments box),1 ft,3000 ft,,A mixture of evergreen and deciduous trees,"Yes, and the site is...",In the middle of the slope,Southwest,1,1,,1,,,,,,"Properties partially paved, partially landscaped and partially woodlands.",2018-05-08
30570,Personal,7307 n Villard Street Portland 97217,OR,45.576157,-122.697746,WGS84,Web Service,49,Google Elevation Service,,,,,,,,,,,,,,,,,,,Larch tree,2018-05-08
30573,Personal,Prairie Springs,WI,43.011677,-88.231483,WGS84,Google Maps,249,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-08
30575,Personal,oak creek,OR,44.584549,-123.334259,WGS84,Google Maps,116,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-08
30576,Personal,Greenfield station,WI,43.784439,-88.787865,WGS84,Google Maps,319,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-08
30579,Personal,McClellan Ranch Preserve,CA,37.313576,-122.063484,WGS84,Google Maps,101,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-09
30580,Group,Linda Vista Trail,AZ,32.38055,-110.96109,WGS84,Google Maps,813,Google Elevation Service,Suburban,"Beach, dune, salt flat, open desert or barren land (with sparse vegetation)",10 ft,,,,,,,,,,-1,,,,,,A total of 5  individuals.,2018-05-09
30583,Personal,VdO ,NM,34.981392,-106.667427,WGS84,Web Service,1500,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-05-09
30585,Group,Trails ,NM,35.68924,-105.887032,WGS84,Google Maps,2269,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,600 ft,2100 ft,7.5 ac,A mixture of evergreen and deciduous trees,"Yes, and the site is...",,,,,,-1,,,,,,,2018-05-09
30587,Personal,Berea Forest,KY,37.555599,-84.240654,WGS84,Google Maps,303,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-09
30593,Personal,Jenks Lake Day Use Area,CA,34.165298,-116.884903,WGS84,Google Maps,2060,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-10
30599,Personal,Forest Biology Field Site,OR,45.575375,-122.774567,WGS84,Google Maps,238,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-11
30602,Personal,Forest Biology study site,CA,39.43684,-120.228348,User,User,1928,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,100 ft,2 mi,10 ac,"Mostly evergreen trees (for example, pine or live oak)","Yes, and the site is...",On the top of the slope or on a ridge,South,,,,-1,,,,,,,2018-05-11
30604,Personal,Elm Creek Park Reserve,MN,45.154423,-93.449974,WGS84,Google Maps,274,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,0.2 mi,60 yd,,,,,,,,,-1,,,,,,,2018-05-12
30606,Personal,home,OR,44.568363,-123.332092,WGS84,Google Maps,123,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-12
30607,Personal,Lab site,WA,47.000919,-123.006035,WGS84,Google Maps,36,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,,,,,,,,,,,-1,,,,,,,2018-05-12
30609,Personal,McDonald-Dunn Research Forest,OR,44.564568,-123.262047,WGS84,Google Maps,68,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-12
30610,Personal,Scarlett Canyon Preserve,AZ,33.673607,-112.043922,WGS84,Google Maps,472,Google Elevation Service,Suburban,Other (please describe in comments box),170 ft,1 mi,3 ac,"Mostly evergreen trees (for example, pine or live oak)","Yes, and the site is...",At the bottom of the slope or in a valley between slopes,Southwest,,1,,0,,,,,,"Desert Mountain Park, one mile for CAP Canal.",2018-05-13
30613,Personal,Ponderosa State Park,ID,44.925385,-116.09108,WGS84,Google Maps,1528,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-13
30615,Personal,Marquam Nature Park,OR,45.502804,-122.691742,WGS84,Google Maps,85,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-13
30616,Personal,Redwood Regional Park,CA,37.801937,-122.14447,WGS84,Google Maps,165,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-13
30619,Personal,Arms Park ,VT,44.49379,-73.236183,WGS84,Google Maps,47,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-14
30620,Personal,Park,WA,47.658779,-117.426048,WGS84,Google Maps,570,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-14
30622,Personal,McDonald-Dunn Forest,OR,44.638859,-123.338768,WGS84,Google Maps,382,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-14
30623,Personal,home,MD,39.438004,-77.178078,WGS84,Google Maps,170,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-14
30624,Personal,My backyard,NC,34.194832,-77.884171,WGS84,Google Maps,3,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-14
30625,Personal,Ogden,UT,41.222904,-111.962753,WGS84,Google Maps,1335,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-14
30627,Personal,my back yard,OK,35.871521,-96.060692,WGS84,Google Maps,220,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-14
30628,Personal,"ONTARIO, OREGON",OR,44.027523,-117.086723,WGS84,Google Maps,797,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-14
30629,Personal,Lab Site,OR,44.002171,-123.598351,WGS84,Google Maps,280,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-14
30630,Personal,FES240 Site,OR,42.224869,-121.78167,WGS84,Google Maps,1250,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-14
30631,Personal,Phenology,OR,45.414761,-122.544662,WGS84,Google Maps,109,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-14
30635,Personal,Backyard,NC,35.821419,-78.63726,WGS84,Google Maps,65,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-15
30636,Group,Molino Basin Road,AZ,32.337006,-110.692703,WGS84,Google Maps,1324,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-15
30639,Personal,Martin's Point,ME,43.687767,-70.245262,WGS84,Google Maps,0,Google Elevation Service,Urban,"Beach, dune, salt flat, open desert or barren land (with sparse vegetation)",50 yd,0 ft,10 sqyd,Other (please describe in comments box),"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,East,,,,-1,,,,,,Mid Intertidal zone,2018-05-15
30640,Personal,Canco Woods,ME,43.684254,-70.280342,WGS84,Google Maps,19,Google Elevation Service,Urban,Forest or woodland,75 yd,10 yd,5 ac,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,Popular dog walking trails,2018-05-15
30643,Group,Madrean Conference Workshop,AZ,32.214581,-110.90847,WGS84,Google Maps,769,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-05-15
30648,Group,Bog Trail,LA,30.321701,-89.938217,WGS84,Google Maps,3,Google Elevation Service,Urban,Forest or woodland,100 yd,500 ft,30 ac,,,,,,,,-1,,,,,,This is the trail that runs from the RV site to the bog and powerline,2018-05-16
